iter	Logloss
306	0.0005141298607
307	0.0005141073771
308	0.0005137227864
309	0.0005137371782
310	0.0005137255607
311	0.0005137300112
312	0.0005137300112
313	0.0005137248671
314	0.0005137133075
315	0.0005137055625
316	0.0005136970661
317	0.0005136970661
318	0.0005136970661
319	0.0005136950432
320	0.0005136901303
321	0.0005136901303
322	0.0005136955055
323	0.0005057745207
324	0.000505770417
325	0.0005057591463
326	0.0005057591463
327	0.0005057591463
328	0.0005057591463
329	0.0005057538866
330	0.0005057592619
331	0.0005057607068
332	0.0005057335416
333	0.0005057248718
334	0.0005057402462
335	0.0005057374719
336	0.000505733715
337	0.0005057166067
338	0.0005057188608
339	0.0005057213461
340	0.0005057158553
341	0.0005057225599
342	0.0005057075901
343	0.0005056974176
344	0.0005056899616
345	0.0005056785753
346	0.0005056785753
347	0.0005056981112
348	0.0005056745294
349	0.0005056745294
350	0.0005056819854
351	0.0005056694431
352	0.0005056708303
353	0.0005056642413
354	0.000505658866
355	0.000505658866
356	0.0005056634899
357	0.0005056619871
358	0.0005056488091
359	0.0005000199363
360	0.0005000217858
361	0.0005000226528
362	0.0005000226528
363	0.0005000208033
364	0.0005000208033
365	0.0005000200519
366	0.0005000024812
367	0.0005000062381
368	0.00050001485
369	0.0005000008628
370	0.0005000111509
371	0.0005000128271
372	0.0004999920775
373	0.0004999853728
374	0.0004999853728
375	0.0004928441465
376	0.0004859791388
377	0.000485980237
378	0.0004859864792
379	0.0004859750351
380	0.0004859750351
381	0.0004859691397
382	0.0004859691397
383	0.0004859709892
384	0.0004859737636
385	0.000485957291
386	0.0004859683305
387	0.0004859570598
388	0.0004859570598
389	0.0004859659608
390	0.0004859559039
391	0.0004859485635
392	0.0004859357322
393	0.0004859338827
394	0.0004859338827
395	0.0004859259643
396	0.0004789733342
397	0.0004789733342
398	0.0004789533359
399	0.0004789477873
400	0.0004789488565
401	0.0004789561969
402	0.0004789424698
403	0.0004789376148
404	0.0004789386551
405	0.0004789386551
406	0.0004789125302
407	0.0004789221248
408	0.0004789182812
409	0.0004789021265
410	0.0004789112587
411	0.0004788947572
412	0.0004788993233
413	0.0004788844113
414	0.0004789004793
415	0.0004789004793
416	0.0004789004793
417	0.000478884498
418	0.0004788954219
419	0.0004788881682
420	0.0004788851338
421	0.0004788851338
422	0.00047887447
423	0.0004788592112
424	0.0004788646153
425	0.000478871031
426	0.0004788638062
427	0.0004788727938
428	0.0004788589511
429	0.0004788609451
430	0.0004721138462
431	0.0004721138462
432	0.0004721351739
433	0.0004721255504
434	0.0004654515665
435	0.0004654619703
436	0.0004589234659
437	0.0004589234659
438	0.0004589234659
439	0.0004527788866
440	0.0004527788866
441	0.0004527875275
442	0.0004527801004
443	0.0004527801004
444	0.0004527861403
445	0.0004527669513
446	0.0004527669513
447	0.0004527718641
448	0.0004527718641
449	0.0004527634256
450	0.0004527695811
451	0.0004527546691
452	0.000452745508
453	0.0004527264924
454	0.000452738919
455	0.000452738919
456	0.0004527350465
457	0.0004527377053
458	0.0004527377053
459	0.0004527325612
460	0.0004527325612
461	0.0004527387745
462	0.0004457187226
463	0.00044571144
464	0.0004456913839
465	0.0004456854307
466	0.0004457014119
467	0.0004392036265
468	0.0004391968063
469	0.0004391994362
470	0.0004391994362
471	0.0004392088862
472	0.0004391861136
473	0.0004391861136
474	0.0004391851311
475	0.0004327480051
476	0.0004327480051
477	0.0004327463867
478	0.0004327463867
479	0.0004327507216
480	0.0004327507216
481	0.0004327507216
482	0.0004327449996
483	0.0004327449996
484	0.0004327455487
485	0.0004327453464
486	0.0004327367633
487	0.000432733122
488	0.0004327395954
489	0.0004327395954
490	0.000432739711
491	0.0004327269087
492	0.0004327313014
493	0.0004327214756
494	0.0004327152045
495	0.0004327089623
496	0.0004327193949
497	0.0004327054944
498	0.0004326820282
499	0.0004326820282
500	0.0004326996278
501	0.0004326996278
502	0.0004326832998
503	0.0004326935879
504	0.0004326935879
505	0.0004326834154
506	0.0004326834154
507	0.0004326834154
508	0.0004326693125
509	0.0004326693125
510	0.0004264073158
511	0.0004264148007
512	0.0004263971722
513	0.0004263873754
514	0.0004263929529
515	0.0004263929529
516	0.0004202858848
517	0.0004202754811
518	0.0004202754811
519	0.0004202754811
520	0.0004202665802
521	0.0004202520439
522	0.0004202479113
523	0.0004202405998
524	0.0004202401952
525	0.0004202442989
526	0.0004202442989
527	0.0004202552806
528	0.0004202353979
529	0.0004142880558
530	0.0004142968701
531	0.0004142987196
532	0.0004142787503
533	0.0004142832585
534	0.0004142832585
535	0.0004142808021
536	0.0004142903677
537	0.0004142903677
538	0.0004142903677
539	0.000414272797
540	0.0004142706585
541	0.0004142718722
542	0.000414263925
543	0.0004142434643
544	0.0004142414703
545	0.0004142559199
546	0.000414244129
547	0.0004142376556
548	0.0004142505157
549	0.0004142407189
550	0.000414248724
551	0.0004142225413
552	0.0004142212986
553	0.0004142212986
554	0.0004142212986
555	0.0004142283211
556	0.0004142283211
557	0.0004142184087
558	0.0004142184087
559	0.0004142162413
560	0.0004142034967
561	0.0004142071669
562	0.0004142190445
563	0.0004141987572
564	0.000414186504
565	0.000414192804
566	0.0004141921393
567	0.0004141881801
568	0.0004141730947
569	0.0004141685865
570	0.0004141816489
571	0.0004141884691
572	0.0004141655809
573	0.0004141607548
574	0.0004141656676
575	0.0004141633268
576	0.0004141617084
577	0.0004141605236
578	0.0004141515937
579	0.0004141640204
580	0.0004141640204
581	0.0004141458139
582	0.0004141458139
583	0.0004141458139
584	0.0004141481836
585	0.0004141483859
586	0.000414127434
587	0.0004141303528
588	0.0004141303528
589	0.0004141260179
590	0.0004141233592
591	0.000414119978
592	0.000414119978
593	0.0004141214807
594	0.0004141266826
595	0.0004141208739
596	0.0004141100945
597	0.0004141100945
598	0.00041410391
599	0.0004141145449
600	0.0004141200069
601	0.0004141200069
602	0.0004141200069
603	0.0004140960494
604	0.0004140949513
605	0.0004140949513
606	0.0004140928705
607	0.000414104777
608	0.000414104777
609	0.0004140875531
610	0.0004140919458
611	0.0004140939687
612	0.0004140939687
613	0.0004140897494
614	0.0004140870618
615	0.0004140788255
616	0.0004140781897
617	0.0004140781897
618	0.0004140765714
619	0.0004140697512
620	0.0004140846921
621	0.000414073248
622	0.0004140652718
623	0.0004140652718
624	0.0004140715429
625	0.0004140602433
626	0.0004140653874
627	0.0004140653874
628	0.0004140572089
629	0.0004140585961
630	0.0004140585961
631	0.0004140529318
632	0.0004140476144
633	0.0004140395226
634	0.0004140429905
635	0.0004140483079
636	0.0004140483079
637	0.0004140453024
638	0.0004140453024
639	0.0004140354478
640	0.0004140490593
641	0.0004140323845
642	0.0004140307083
643	0.0004140307083
644	0.0004140388579
645	0.0004140269225
646	0.0004140194087
647	0.0004140281941
648	0.0004140197555
649	0.0004140244372
650	0.0004140244372
651	0.000414002705
652	0.0004140053059
653	0.0004140173569
654	0.0004140050747
655	0.0004140061729
656	0.0004139984279
657	0.0004139981389
658	0.0004139928793
659	0.0004139930238
660	0.0004139802792
661	0.0004139775627
662	0.0004139721585
663	0.0004139736324
664	0.0004139751351
665	0.0004139703379
666	0.0004139730255
667	0.000413959414
668	0.0004139667833
669	0.0004139422478
670	0.0004139271624
671	0.0004139428547
672	0.0004139360923
673	0.0004139360923
674	0.0004139360923
675	0.0004139350808
676	0.0004139351386
677	0.0004139336359
678	0.0004139205734
679	0.0004139242147
680	0.0004139203711
681	0.000413929879
682	0.0004139216138
683	0.000413910083
684	0.0004139063261
685	0.0004139055458
686	0.0004139010665
687	0.0004139010665
688	0.000413898321
689	0.00041389231
690	0.0004138910384
691	0.0004138777159
692	0.0004138716182
693	0.0004138716182
694	0.0004138716471
695	0.0004138818196
696	0.000413873381
697	0.0004138575442
698	0.00041386133
699	0.00041386133
700	0.0004138541919
701	0.0004138464181
702	0.0004138534117
703	0.0004138467359
704	0.0004138425167
705	0.0004138431235
706	0.0004138355808
707	0.0004138312171
708	0.0004138163051
709	0.0004138163051
710	0.0004138354942
711	0.0004138110454
712	0.0004138181835
713	0.0004138103518
714	0.0004138157849
715	0.000413812895
716	0.0004138130684
717	0.0004137963935
718	0.0004137898334
719	0.0004138021156
720	0.0004137949486
721	0.0004137769154
722	0.0004137844581
723	0.0004137865967
724	0.000413781048
725	0.0004137804123
726	0.0004137867701
727	0.0004137715691
728	0.0004137859609
729	0.0004137751237
730	0.0004137566571
731	0.000413767003
732	0.0004137686214
733	0.0004137548365
734	0.0004137403001
735	0.0004137623213
736	0.0004137452419
737	0.000413738335
738	0.000413725157
739	0.0004137293184
740	0.0004137237698
741	0.000413727729
742	0.0004137297808
743	0.0004137077018
744	0.000413713106
745	0.0004137127881
746	0.0004137103028
747	0.0004136955931
748	0.0004136964889
749	0.0004136955064
750	0.000413688744
751	0.0004136994656
752	0.0004136849871
753	0.0004136772999
754	0.0004136840045
755	0.0004136807678
756	0.0004136821549
757	0.0004136755659
758	0.000413673254
759	0.0004136682833
760	0.0004136680521
761	0.0004136689769
762	0.0004136630526
763	0.0004136535447
764	0.0004136619255
765	0.0004136539782
766	0.0004136472447
767	0.0004136540649
768	0.0004136452217
769	0.0004136562901
770	0.0004136511172
771	0.000413653458
772	0.0004136418694
773	0.0004136484874
774	0.0004136329685
775	0.0004136373323
776	0.000413629674
777	0.0004136264373
778	0.0004136199927
779	0.0004136308299
780	0.0004136159468
781	0.0004136088665
782	0.0004135984628
783	0.0004136019885
784	0.000413619906
785	0.0004136135482
786	0.0004136082308
787	0.0004136113519
788	0.0004136069014
789	0.0004136036069
790	0.0004136010637
791	0.0004135767306
792	0.0004135899665
793	0.0004135789848
794	0.0004135718177
795	0.0004135759792
796	0.0004135743898
797	0.0004135692746
798	0.0004135717021
799	0.0004135495076
800	0.0004135684654
801	0.0004135635526
802	0.0004135698526
803	0.0004135551718
804	0.0004135549406
805	0.0004135582351
806	0.0004135651131
807	0.0004135605471
808	0.0004135437855
809	0.0004135563278
810	0.0004135504034
811	0.000413535318
812	0.0004135533223
813	0.0004135528599
814	0.000413541358
815	0.0004135472823
816	0.000413556848
817	0.0004135147707
818	0.0004135436121
819	0.0004135413002
820	0.0004135365896
821	0.0004135195102
822	0.0004135340465
823	0.0004135304919
824	0.0004135280643
825	0.0004135293359
826	0.0004135399419
827	0.000413518412
828	0.0004135182386
829	0.0004135217354
830	0.0004135207817
831	0.000413517834
832	0.0004135146551
833	0.0004135166781
834	0.0004135222267
835	0.000413510089
836	0.0004135160423
837	0.0004135075748
838	0.0004135062165
839	0.0004135113317
840	0.000413504078
841	0.0004135052918
842	0.0004135056386
843	0.0004135065922
844	0.000413485438
845	0.0004134917958
846	0.0004134896862
847	0.0004134983271
848	0.000413498067
849	0.0004134833284
850	0.0004135019106
851	0.0004134828949
852	0.0004134924605
853	0.0004134913045
854	0.0004134714219
855	0.0004134820279
856	0.0004134795426
857	0.0004134888192
858	0.000413465931
859	0.0004134767393
860	0.000413475988
861	0.0004134626943
862	0.0004134632723
863	0.0004134647173
864	0.0004134687343
865	0.0004134744852
866	0.0004134535044
867	0.0004134636191
868	0.0004134504989
869	0.0004134469443
870	0.0004134396328
871	0.0004134572902
872	0.0004134556718
873	0.000413462203
874	0.0004134570301
875	0.0004134563365
876	0.0004134595732
877	0.000413450181
878	0.0004134451525
879	0.0004134512502
880	0.0004134446612
881	0.0004134595732
882	0.0004134477534
883	0.000413443014
884	0.000413431541
885	0.0004134327258
886	0.0004134323791
887	0.000413436974
888	0.0004134399217
889	0.0004134402685
890	0.0004134368584
891	0.0004134356447
892	0.0004134322346
893	0.0004134184207
894	0.0004134142014
895	0.000413424952
896	0.00041342264
897	0.0004134294602
898	0.0004134131611
899	0.0004133969197
900	0.0004134231313
901	0.0004134033931
902	0.0004134055317
903	0.0004134084216
904	0.0004133975555
905	0.0004134052427
906	0.000413401428
907	0.0004134039711
908	0.0004134066877
909	0.0004133944344
910	0.0004133844353
911	0.0004133988271
912	0.0004133821811
913	0.0004133813141
914	0.0004133677315
915	0.0004133729045
916	0.0004133723554
917	0.00041336961
918	0.0004133680205
919	0.0004133485424
920	0.0004133670957
921	0.0004133694655
922	0.0004133531663
923	0.0004133659398
924	0.0004133624141
925	0.0004133309717
926	0.000413342069
927	0.0004133331681
928	0.0004133362892
929	0.0004133155684
930	0.0004133195276
931	0.0004133307983
932	0.0004133140079
933	0.0004133248162
934	0.000413320857
935	0.0004132966395
936	0.0004133062629
937	0.0004132960904
938	0.000413290744
939	0.000413272971
940	0.0004132770747
941	0.0004132801669
942	0.0004132776238
943	0.00041327011
944	0.0004132620471
945	0.000413250892
946	0.0004132500828
947	0.0004132436672
948	0.0004132319919
949	0.0004132399392
950	0.0004132330612
951	0.000413233408
952	0.0004132323676
953	0.0004132186983
954	0.0004132273391
955	0.0004131947408
956	0.0004132126005
957	0.0004131963014
958	0.0004131988445
959	0.0004131884986
960	0.0004131867936
961	0.0004131797132
962	0.0004131653503
963	0.0004131524902
964	0.0004131524902
965	0.0004131398612
966	0.0004131585301
967	0.0004131534728
968	0.0004131246891
969	0.0004131274057
970	0.0004131360754
971	0.000413113823
972	0.0004131279259
973	0.0004131096905
974	0.0004131243135
975	0.0004131199208
976	0.0004130982464
977	0.0004130936803
978	0.0004130972349
979	0.0004130918018
980	0.0004130956165
981	0.0004130601572
982	0.0004130733641
983	0.0004130773233
984	0.0004130584811
985	0.0004130467769
986	0.0004130532214
987	0.0004130451296
988	0.0004130307089
989	0.0004130285126
990	0.0004130335988
991	0.0004130190336
992	0.0004130246401
993	0.0004130170685
994	0.0004130166061
995	0.0004130205653
996	0.000412992562
997	0.0004130023299
998	0.0004130081386
999	0.0004129735463
